"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"426","264260_at",0.816481690282162,11.0951672281257,6.1191008148503,6.21567777011035e-05,0.00774160479117886,2.12458470225444,"CRT1b","Encodes one of three Arabidopsis calreticulins."
"427","264260_at",0.816481690282162,11.0951672281257,6.1191008148503,6.21567777011035e-05,0.00774160479117886,2.12458470225444,"CRT2","Encodes one of three Arabidopsis calreticulins."
"472","265593_s_at",-0.519495901310318,10.1965717206201,-6.12113940581203,6.19708354053242e-05,0.00774160479117886,2.12745772069597,"COV1","Encodes an integral membrane protein of unknown function, highly conserved between plants and bacteria; is likely to be involved in a mechanism that negatively regulates the differentiation of vascular tissue in the stem.  Mutants display a dramatic increase in vascular tissue development in the stem in place of the interfascicular region that normally separates the vascular bundles."
"473","265593_s_at",-0.519495901310318,10.1965717206201,-6.12113940581203,6.19708354053242e-05,0.00774160479117886,2.12745772069597,"LCV1",NA
"400","263322_at",-0.597961690821344,8.29134455452135,-6.1090636434535,6.3080972794483e-05,0.00779804243034407,2.11042965952932,"RNE","Similar to E.coli endoribonuclease E. Functions as a ribonuclease, is located in the chloroplast, and is involved in chloroplast development. Loss of function mutants are white and arrest at the cotyledon stage. The phenotype is rescued by providing sucrose."
"401","263322_at",-0.597961690821344,8.29134455452135,-6.1090636434535,6.3080972794483e-05,0.00779804243034407,2.11042965952932,"RNEE/G","Similar to E.coli endoribonuclease E. Functions as a ribonuclease, is located in the chloroplast, and is involved in chloroplast development. Loss of function mutants are white and arrest at the cotyledon stage. The phenotype is rescued by providing sucrose."
"70","247188_at",-0.684278435402172,11.8573354871076,-6.09442803627179,6.44548611321062e-05,0.00788220575973595,2.0897613100458,"14-3-3KAPPA","member of 14-3-3 proteins. This protein is reported to interact with the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1"
"71","247188_at",-0.684278435402172,11.8573354871076,-6.09442803627179,6.44548611321062e-05,0.00788220575973595,2.0897613100458,"AtMIN10","member of 14-3-3 proteins. This protein is reported to interact with the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1"
"72","247188_at",-0.684278435402172,11.8573354871076,-6.09442803627179,6.44548611321062e-05,0.00788220575973595,2.0897613100458,"GF14","member of 14-3-3 proteins. This protein is reported to interact with the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1"
"73","247188_at",-0.684278435402172,11.8573354871076,-6.09442803627179,6.44548611321062e-05,0.00788220575973595,2.0897613100458,"GRF8","member of 14-3-3 proteins. This protein is reported to interact with the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1"
"183","251594_at",1.11388783848414,8.38097619324323,6.09685246483483,6.42250914988519e-05,0.00788220575973595,2.09318740029821,"ExAD",NA
"406","263656_at",-1.32100163496314,9.09261504916885,-6.08799020451416,6.5069244472921e-05,0.00791478628225167,2.08065918949147,"IAA3","SHY2/IAA3 regulates multiple auxin responses in roots. It is induced rapidly by IAA, and has been shown to be phosphorylated by oat phytochrome A in vitro."
"407","263656_at",-1.32100163496314,9.09261504916885,-6.08799020451416,6.5069244472921e-05,0.00791478628225167,2.08065918949147,"SHY2","SHY2/IAA3 regulates multiple auxin responses in roots. It is induced rapidly by IAA, and has been shown to be phosphorylated by oat phytochrome A in vitro."
"329","259150_at",3.31122344182352,3.43735889201877,6.08281763076363,6.55673913002513e-05,0.00793295682189104,2.0733412416389,"MUCI21",NA
"330","259150_at",3.31122344182352,3.43735889201877,6.08281763076363,6.55673913002513e-05,0.00793295682189104,2.0733412416389,"MUM5",NA
"108","248058_at",0.682787544255115,9.64668666359994,6.07573498661999,6.62560758930507e-05,0.00795632638226331,2.06331419363213,NA,NA
"311","258092_at",-0.737922694792919,10.5443316551568,-6.07009568237699,6.68099155461308e-05,0.00795632638226331,2.05532488251405,NA,NA
"352","260615_at",0.40097139831755,11.9215395461477,6.07029635324584,6.67901233011865e-05,0.00795632638226331,2.05560926245735,"mMDH1",NA
"327","259021_at",-0.567476634703409,8.89835579732664,-6.04748330709849,6.90806237485029e-05,0.00810833740127999,2.02323934626985,"FH10",NA
"505","267461_at",-0.714232582159939,14.1072078420518,-6.04674841271945,6.91557836915642e-05,0.00810833740127999,2.02219523018571,"AtDRM2",NA
"506","267461_at",-0.714232582159939,14.1072078420518,-6.04674841271945,6.91557836915642e-05,0.00810833740127999,2.02219523018571,"DAP2",NA
"507","267461_at",-0.714232582159939,14.1072078420518,-6.04674841271945,6.91557836915642e-05,0.00810833740127999,2.02219523018571,"DRM2",NA
"513","267524_at",-1.45736895286595,9.55678495677202,-6.0522925053306,6.8590910497399e-05,0.00810833740127999,2.03007001819031,NA,NA
"331","259163_at",-0.718817593801737,7.88886511297136,-6.04086452262446,6.97606908225327e-05,0.00813731627409912,2.01383251527503,"CBC1",NA
"157","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"ATCESA3","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"158","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"ATH-B","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"159","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"CESA3","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"160","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"CEV1","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"161","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"ELI1","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"162","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"IXR1","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"163","250827_at",-0.703262706301322,12.5836264557185,-6.02981677975964,7.0911726418884e-05,0.00818917774067465,1.99811577299278,"MRE1","Encodes a cellulose synthase isomer. CESA3 mutants have cellulose defect in the primary cell wall. Multiple lines of evidence suggest that CESA3, along with CESA1 and CESA6 are present in the same plasma membrane complex for cellulose biosynthesis.  As inferred from the null role of secondary wall-type CesAs, included in a set of five primary wall-type CesAs that may support trichome cell wall thickening."
"230","254157_at",-0.48425146390454,11.5298335367565,-6.01995607887598,7.19561429679386e-05,0.00818917774067465,1.98407154065167,"5[beta]-StR","encodes a novel protein containing mammalian death domain involved in programmed cell death. Gene is expressed in vascular system and mutants carrying dominant mutation in the gene have defective vascular patterning. Gene expression is induced specifically by wounding."
"231","254157_at",-0.48425146390454,11.5298335367565,-6.01995607887598,7.19561429679386e-05,0.00818917774067465,1.98407154065167,"AWI31","encodes a novel protein containing mammalian death domain involved in programmed cell death. Gene is expressed in vascular system and mutants carrying dominant mutation in the gene have defective vascular patterning. Gene expression is induced specifically by wounding."
"232","254157_at",-0.48425146390454,11.5298335367565,-6.01995607887598,7.19561429679386e-05,0.00818917774067465,1.98407154065167,"VEP1","encodes a novel protein containing mammalian death domain involved in programmed cell death. Gene is expressed in vascular system and mutants carrying dominant mutation in the gene have defective vascular patterning. Gene expression is induced specifically by wounding."
"435","264386_at",0.764705271844528,9.50374985017659,6.02161865799569,7.17789078388705e-05,0.00818917774067465,1.98644056189376,NA,NA
"464","265387_at",-2.13213052480583,11.1218748289216,-6.01949449294082,7.20054316422637e-05,0.00818917774067465,1.98341374638881,NA,NA
"500","267201_at",-1.24300409099772,8.81928149331264,-6.02610055231191,7.13034338847134e-05,0.00818917774067465,1.992824681832,"M3K&#952;1",NA
"501","267201_at",-1.24300409099772,8.81928149331264,-6.02610055231191,7.13034338847134e-05,0.00818917774067465,1.992824681832,"RAF13",NA
"223","253811_at",-1.14712559022892,8.97482796955639,-6.01380860764975,7.26155290061124e-05,0.0082174767302141,1.97530818987691,"ULT","Encodes a novel Cys-rich protein with a B-box like domain that acts as a negative regulator of meristem cell accumulation in inflorescence and floral meristems as loss-of-function ult1 mutations cause inflorescence meristem enlargement, the production of extra flowers and floral organs, and a decrease in floral meristem determinacy. Acts opposite to CLF which represses AG, but preventing deposition of CLF repressive methylation marks."
"224","253811_at",-1.14712559022892,8.97482796955639,-6.01380860764975,7.26155290061124e-05,0.0082174767302141,1.97530818987691,"ULT1","Encodes a novel Cys-rich protein with a B-box like domain that acts as a negative regulator of meristem cell accumulation in inflorescence and floral meristems as loss-of-function ult1 mutations cause inflorescence meristem enlargement, the production of extra flowers and floral organs, and a decrease in floral meristem determinacy. Acts opposite to CLF which represses AG, but preventing deposition of CLF repressive methylation marks."
"74","247215_at",3.96438195225841,4.58975316066237,6.00606422978488,7.34553553772415e-05,0.00827136392777592,1.96425995766708,"PROPEP3",NA
"481","266223_at",1.47133298743044,10.6560847414177,6.00207406544598,7.38920859185127e-05,0.00827955362710586,1.95856385502166,NA,NA
"366","261254_at",-0.644140595026963,9.54919700204431,-5.99122976181579,7.5093012801796e-05,0.00837287092740026,1.94307057276941,"AKS2",NA
"181","251494_at",-1.28156429313867,11.6992411937958,-5.98666148528668,7.56051091079499e-05,0.0083888478622899,1.93653832781075,"CARK5",NA
"182","251494_at",-1.28156429313867,11.6992411937958,-5.98666148528668,7.56051091079499e-05,0.0083888478622899,1.93653832781075,"MAZ",NA
"388","262538_at",0.912891750393581,7.64182494273679,5.97985238820721,7.63752966614356e-05,0.00843316746534472,1.92679580719602,"ICR1","Encodes a ROP/RAC effector, designated interactor of constitutive active ROPs 1 (ICR1), that interacts with GTP-bound ROPs. ICR1 is a scaffold mediating formation of protein complexes that are required for cell polarity.  ICR1 is comprised of coiled-coil domains and forms complexes with itself and the exocyst vesicle-tethering complex subunit SEC3."
"389","262538_at",0.912891750393581,7.64182494273679,5.97985238820721,7.63752966614356e-05,0.00843316746534472,1.92679580719602,"RIP1","Encodes a ROP/RAC effector, designated interactor of constitutive active ROPs 1 (ICR1), that interacts with GTP-bound ROPs. ICR1 is a scaffold mediating formation of protein complexes that are required for cell polarity.  ICR1 is comprised of coiled-coil domains and forms complexes with itself and the exocyst vesicle-tethering complex subunit SEC3."
"55","246251_at",-2.86844153085747,5.55013653896507,-5.96201043682839,7.84332379112062e-05,0.00857712706503988,1.90123277009631,NA,NA
"153","250728_at",-0.53239449711538,8.52827916598012,-5.96290119876646,7.83291100166568e-05,0.00857712706503988,1.90251019650908,NA,NA
"65","246920_at",0.739625895387972,8.23324994091534,5.92961677499365,8.23216798428898e-05,0.00871099541153403,1.85469270355657,"AtENODL13",NA
"66","246920_at",0.739625895387972,8.23324994091534,5.92961677499365,8.23216798428898e-05,0.00871099541153403,1.85469270355657,"ENODL13",NA
"79","247288_at",-0.598682773836268,9.39353106561904,-5.94464406750889,8.04929797078352e-05,0.00871099541153403,1.87630300244397,"JK218","Involved in blue light response signaling pathway; interacts with the blue light photoreceptor NPH1.Null mutations abolish phototrophic responses of etiolated seedlings to low fluence blue light.  Protein contains multiple protein-protein interaction domains."
"80","247288_at",-0.598682773836268,9.39353106561904,-5.94464406750889,8.04929797078352e-05,0.00871099541153403,1.87630300244397,"NPH3","Involved in blue light response signaling pathway; interacts with the blue light photoreceptor NPH1.Null mutations abolish phototrophic responses of etiolated seedlings to low fluence blue light.  Protein contains multiple protein-protein interaction domains."
"81","247288_at",-0.598682773836268,9.39353106561904,-5.94464406750889,8.04929797078352e-05,0.00871099541153403,1.87630300244397,"RPT3","Involved in blue light response signaling pathway; interacts with the blue light photoreceptor NPH1.Null mutations abolish phototrophic responses of etiolated seedlings to low fluence blue light.  Protein contains multiple protein-protein interaction domains."
"192","251982_at",0.63987502479795,10.0887100551952,5.92680359834803,8.26688976839275e-05,0.00871099541153403,1.85064320666452,NA,NA
"234","254166_at",0.779832847302824,12.4646518046805,5.93878697665117,8.12005559431094e-05,0.00871099541153403,1.86788432461507,"AtHsp90-7","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."
"235","254166_at",0.779832847302824,12.4646518046805,5.93878697665117,8.12005559431094e-05,0.00871099541153403,1.86788432461507,"AtHsp90.7","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."
"236","254166_at",0.779832847302824,12.4646518046805,5.93878697665117,8.12005559431094e-05,0.00871099541153403,1.86788432461507,"HSP90","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."
"237","254166_at",0.779832847302824,12.4646518046805,5.93878697665117,8.12005559431094e-05,0.00871099541153403,1.86788432461507,"HSP90.7","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."
"238","254166_at",0.779832847302824,12.4646518046805,5.93878697665117,8.12005559431094e-05,0.00871099541153403,1.86788432461507,"SHD","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues."
"247","254688_at",-0.663526634868436,10.332025151669,-5.92883477777307,8.24180425586796e-05,0.00871099541153403,1.85356716334468,"DJC26","DnaJ-like protein (J20); nuclear gene"
"248","254688_at",-0.663526634868436,10.332025151669,-5.92883477777307,8.24180425586796e-05,0.00871099541153403,1.85356716334468,"J20","DnaJ-like protein (J20); nuclear gene"
"286","256577_at",4.13416825866962,8.28788521581623,5.92681160376445,8.26679074071479e-05,0.00871099541153403,1.85065473202815,NA,NA
"397","263134_at",0.974089480704723,9.95053667919062,5.92638142957767,8.27211381733646e-05,0.00871099541153403,1.85003539779744,"ATRHM1","Encodes a UDP-L-Rhamnose synthase involved in the biosynthesis of rhamnose, a major monosaccharide component of pectin. Catalyzes the conversion of UDP-D-Glc to UDP-L-Rha.  The dehydrogenase domain of RHM1 was shown to catalyze the conversion of UDP-D-Glc to the reaction intermediate UDP-4-keto-6-deoxy-D-Glc using recombinant protein assay but the activity of the full-length protein was not determined as it could not be expressed in <i>E. coli</i>."
"398","263134_at",0.974089480704723,9.95053667919062,5.92638142957767,8.27211381733646e-05,0.00871099541153403,1.85003539779744,"RHM1","Encodes a UDP-L-Rhamnose synthase involved in the biosynthesis of rhamnose, a major monosaccharide component of pectin. Catalyzes the conversion of UDP-D-Glc to UDP-L-Rha.  The dehydrogenase domain of RHM1 was shown to catalyze the conversion of UDP-D-Glc to the reaction intermediate UDP-4-keto-6-deoxy-D-Glc using recombinant protein assay but the activity of the full-length protein was not determined as it could not be expressed in <i>E. coli</i>."
"399","263134_at",0.974089480704723,9.95053667919062,5.92638142957767,8.27211381733646e-05,0.00871099541153403,1.85003539779744,"ROL1","Encodes a UDP-L-Rhamnose synthase involved in the biosynthesis of rhamnose, a major monosaccharide component of pectin. Catalyzes the conversion of UDP-D-Glc to UDP-L-Rha.  The dehydrogenase domain of RHM1 was shown to catalyze the conversion of UDP-D-Glc to the reaction intermediate UDP-4-keto-6-deoxy-D-Glc using recombinant protein assay but the activity of the full-length protein was not determined as it could not be expressed in <i>E. coli</i>."
"441","264449_at",-1.23130061685081,9.52931866469205,-5.93435560725286,8.17402844819733e-05,0.00871099541153403,1.86151131505315,"NPGR1","encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits."
"193","252066_at",-0.557652540967435,11.6266252505797,-5.90503454963093,8.54089184292713e-05,0.00895258644512537,1.81926506378391,"FER","Encodes a synergid-expressed, plasma-membrane localized receptor-like kinase that accumulates asymetrically in the synergid membrnane at the filiform apparatus and mediates male-female gametophyte interactions during pollen tube reception."
"22","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"AT-RAB2","member of RAB gene family"
"23","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"ATRAB-B1B","member of RAB gene family"
"24","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"ATRAB2A","member of RAB gene family"
"25","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"ATRABB1C","member of RAB gene family"
"26","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"RAB-B1B","member of RAB gene family"
"27","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"RAB2A","member of RAB gene family"
"28","245407_at",-0.881392853249414,10.9667198711224,-5.84774888402081,9.30904974495587e-05,0.00897579472277851,1.73633608263805,"RABB1C","member of RAB gene family"
"52","246170_at",-0.719457338451759,11.9607087586826,-5.85323649815368,9.23238374170665e-05,0.00897579472277851,1.74430256969915,"BPL4",NA
"59","246506_at",-0.625858579598473,10.8082247205576,-5.84274465933055,9.37955167905824e-05,0.00897579472277851,1.72906720389908,NA,NA
"69","247123_at",-0.665059256701355,9.02782407403532,-5.85260888175098,9.24111796149668e-05,0.00897579472277851,1.74339168593635,NA,NA
"105","247979_at",-0.787681768262612,8.79353865420186,-5.83346810095894,9.51174768358178e-05,0.00897579472277851,1.71558211087172,"NDL1",NA
"109","248068_at",0.495091059052601,9.32209988088432,5.88533768025718,8.79712988997199e-05,0.00897579472277851,1.79080944356999,NA,NA
"110","248139_at",1.00244279507073,9.30834315372653,5.84328044585933,9.37197624030874e-05,0.00897579472277851,1.72984564849987,NA,NA
"123","249037_at",-1.49741771589341,12.0641600154916,-5.87296816960327,8.96220870321851e-05,0.00897579472277851,1.77290823937172,"FLA13",NA
"125","249208_at",1.17261488937057,10.2892207974454,5.86584705270376,9.05873340940919e-05,0.00897579472277851,1.76259159347461,"AOS","Encodes a member of the  cytochrome p450 CYP74 gene family that functions as an allene oxide synthase. This enzyme catalyzes dehydration of the hydroperoxide to an unstable allene oxide in the JA biosynthetic pathway. It shows a dual catalytic activity, the major one being a 13-AOS but also expressing a 9-AOS activity."
"126","249208_at",1.17261488937057,10.2892207974454,5.86584705270376,9.05873340940919e-05,0.00897579472277851,1.76259159347461,"CYP74A","Encodes a member of the  cytochrome p450 CYP74 gene family that functions as an allene oxide synthase. This enzyme catalyzes dehydration of the hydroperoxide to an unstable allene oxide in the JA biosynthetic pathway. It shows a dual catalytic activity, the major one being a 13-AOS but also expressing a 9-AOS activity."
"127","249208_at",1.17261488937057,10.2892207974454,5.86584705270376,9.05873340940919e-05,0.00897579472277851,1.76259159347461,"DDE2","Encodes a member of the  cytochrome p450 CYP74 gene family that functions as an allene oxide synthase. This enzyme catalyzes dehydration of the hydroperoxide to an unstable allene oxide in the JA biosynthetic pathway. It shows a dual catalytic activity, the major one being a 13-AOS but also expressing a 9-AOS activity."
"130","249378_at",-1.16152550283558,11.5750409584624,-5.87654073599206,8.91419545060983e-05,0.00897579472277851,1.77808094797112,"RBB1",NA
"133","249862_at",-1.35438847788329,12.4287046749528,-5.83768313744367,9.45143764032391e-05,0.00897579472277851,1.72171108217984,"AtRZPF34",NA
"134","249862_at",-1.35438847788329,12.4287046749528,-5.83768313744367,9.45143764032391e-05,0.00897579472277851,1.72171108217984,"CHYR1",NA
"135","249862_at",-1.35438847788329,12.4287046749528,-5.83768313744367,9.45143764032391e-05,0.00897579472277851,1.72171108217984,"RZPF34",NA
"139","249923_at",-0.947795723635243,12.1320815970736,-5.85349408796197,9.22880153140701e-05,0.00897579472277851,1.74467640169741,NA,NA
"152","250524_at",-0.721117732424574,10.1781810376928,-5.82810895765366,9.58901836646082e-05,0.00897579472277851,1.70778547982106,"MYBS2",NA
"154","250777_at",-1.03606568988095,10.8188942092049,-5.83202676335398,9.53246439208811e-05,0.00897579472277851,1.7134856579029,"AtPYL5","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2."
"155","250777_at",-1.03606568988095,10.8188942092049,-5.83202676335398,9.53246439208811e-05,0.00897579472277851,1.7134856579029,"PYL5","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2."
"156","250777_at",-1.03606568988095,10.8188942092049,-5.83202676335398,9.53246439208811e-05,0.00897579472277851,1.7134856579029,"RCAR8","Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2."
"174","251225_at",-1.3485490052882,9.82835344326187,-5.86749641195077,9.03627902686524e-05,0.00897579472277851,1.76498179720337,"GATL7","Encodes a protein with  putative galacturonosyltransferase activity."
"254","255240_at",0.570024906750579,9.60386554881416,5.83876426676881,9.43603400042419e-05,0.00897579472277851,1.72328267192256,"IBR1","Encodes a peroxisomal member of the short-chain dehydrogenase/reductase (SDR) family of enzymes. Loss of IBR1 function causes increased resistance to indole-3-butyric acid without affecting plant responses to IAA, NAA, and 2,4-D. This enzyme may be responsible for catalyzing a dehydrogenation step in the beta-oxidation-like conversion of IBA to IAA."
"255","255240_at",0.570024906750579,9.60386554881416,5.83876426676881,9.43603400042419e-05,0.00897579472277851,1.72328267192256,"SDRA","Encodes a peroxisomal member of the short-chain dehydrogenase/reductase (SDR) family of enzymes. Loss of IBR1 function causes increased resistance to indole-3-butyric acid without affecting plant responses to IAA, NAA, and 2,4-D. This enzyme may be responsible for catalyzing a dehydrogenation step in the beta-oxidation-like conversion of IBA to IAA."
"314","258225_at",-1.00750085347198,12.2456501424625,-5.88254613920828,8.83410058333406e-05,0.00897579472277851,1.7867716213397,NA,NA
"322","258707_at",0.864600690054663,6.7699503530649,5.84682434184414,9.32203265850446e-05,0.00897579472277851,1.73499343765964,"HTB7",NA
"324","258750_at",-0.643094921641612,10.6131220901654,-5.88365701763535,8.81936857542954e-05,0.00897579472277851,1.78837859763173,"AtPAE12",NA
"344","260077_at",0.98537812845406,7.99969417718496,5.8628446950491,9.09975970764356e-05,0.00897579472277851,1.75823956288193,NA,NA
"353","260714_at",0.70979761759226,11.3929719183303,5.83899464372756,9.43275509663264e-05,0.00897579472277851,1.72361753687111,"CPN10","Encodes mitochondrial-localized chaperonin 10 that complements the E.coli groES mutant. Its mRNA is upregulated in response to heat shock treatment and is expressed uniformly in various organs."
"361","260924_at",0.822375454366242,9.23624058739935,5.87635132693382,8.9167341325359e-05,0.00897579472277851,1.77780675363814,NA,NA
"420","264045_at",-0.560455997496875,10.3315449672748,-5.82915958574334,9.57381757263347e-05,0.00897579472277851,1.70931431969306,"AtRIBA2",NA
"421","264045_at",-0.560455997496875,10.3315449672748,-5.82915958574334,9.57381757263347e-05,0.00897579472277851,1.70931431969306,"RIBA2",NA
"422","264061_at",0.506652855491696,9.26148858841259,5.83316469104998,9.51610469650594e-05,0.00897579472277851,1.71514082260355,"CKS2",NA
"465","265431_at",-0.540664082600688,7.45106866925188,-5.85594273740795,9.19482261224551e-05,0.00897579472277851,1.74822952742309,"AtMAN2",NA
"466","265431_at",-0.540664082600688,7.45106866925188,-5.85594273740795,9.19482261224551e-05,0.00897579472277851,1.74822952742309,"MAN2",NA
"467","265431_at",-0.540664082600688,7.45106866925188,-5.85594273740795,9.19482261224551e-05,0.00897579472277851,1.74822952742309,"MAN5-2",NA
"478","265993_at",1.09550464801002,7.8491157517917,5.87181636660022,8.97774674531245e-05,0.00897579472277851,1.77124011829388,NA,NA
"67","247007_at",0.473569701299882,10.2620215631222,5.8250206225351,9.63384979564557e-05,0.00898080112507189,1.70329042718181,"ATVDAC2","Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol."
"68","247007_at",0.473569701299882,10.2620215631222,5.8250206225351,9.63384979564557e-05,0.00898080112507189,1.70329042718181,"VDAC2","Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol."
